ID,Accession,Year,Plot,Block,Replicate,Repeat,SLA,W_leaf,A_sat,gs_sat,C_i_sat,iWUE_sat,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2022_2043_3,SSA_011,2022,2043,3,2,3,238.8059701,8.8,30.81820373,0.141093175,24.79892377,218.4244827,2.1776909235014315,0.08741346881354062,0.8240674028803964,4.193245483549318,0.11442227725496007,0.8696347468991108,2.717590735421865,0.16853594803140093,0.8666263662750968
2022_1254_1,SSA_153,2022,1254,6,1,1,207.7922078,8.7,11.56743993,0.070810355,118.9518901,163.3580284,2.184171673068936,0.0871403288411795,0.8064351987254603,4.176238472081681,0.11324061746309344,0.8247034216370991,3.2738167483611496,0.2408143023321423,0.8338978853950089
2022_1254_2,SSA_153,2022,1254,6,1,2,231.884058,7.4,5.929659543,0.063366126,238.5350563,93.57775113,2.218405516206839,0.08917786935592487,0.80421632382474,4.371491754409772,0.11483185290544293,0.8647527647096102,2.929892280686643,0.19538105810195427,0.8809561068372191
2022_1254_3,SSA_153,2022,1254,6,1,3,192.7710843,8.1,12.48873442,0.081238616,139.9636594,153.7290398,2.2088670708464577,0.08067279476152711,0.8061339811107409,4.336846295091001,0.1159001703077775,0.8597571528071499,2.852411853630225,0.17452357497513693,0.7935950635707896
2022_2030_1,SSA_153,2022,2030,6,2,1,201.2578616,8.8,8.238512053,0.039600699,55.55781258,208.0395604,2.207687289116868,0.08830850864171935,0.8151871592066641,4.324593734256782,0.11510193155109008,0.7992456705401888,3.3375596832190477,0.24668302788514418,0.8085210143459325
2022_2030_2,SSA_153,2022,2030,6,2,2,231.884058,6.4,3.431044988,0.051986975,284.5789973,65.99816582,2.160584196288469,0.07818620975402457,0.8054731175945526,4.011065619590213,0.10996177843550567,0.7495581627867897,3.414175673797585,0.249922261079209,0.8109986463162793
2022_2030_3,SSA_153,2022,2030,6,2,3,201.2578616,10.8,7.556687738,0.047839726,134.8332207,157.9584232,2.209934472766377,0.07716469466341214,0.8199153303855343,4.331920831786632,0.11621937543080474,0.7794792520499805,3.5130897212686647,0.2510171751736231,0.8075980411245901
2022_1255_1,SSA_126,2022,1255,7,1,1,189.3491124,10.1,19.72468016,0.092433413,39.31801041,213.3933987,2.1835765537802887,0.06162940229027947,0.8442766181884764,4.160355832759402,0.11411459163703164,0.880352255228557,2.8482162875137345,0.16283997687632956,0.8071278116888743
2022_1255_2,SSA_126,2022,1255,7,1,2,216.2162162,9.0,28.5546955,0.166339875,101.0470757,171.6647644,2.1231774341765424,0.06512901574786756,0.8127168399013132,3.865582262543537,0.10601026839775435,0.8184992343610626,2.9477056317994252,0.18609522723403416,0.765644292245647
2022_1255_3,SSA_126,2022,1255,7,1,3,168.4210526,10.6,,,,,2.171619288627679,0.05409630440874236,0.8480070218917312,4.103090244405134,0.112655271322751,0.7981803384137123,2.87117698777139,0.16124096681057842,0.7281011338680828
2022_2002_1,SSA_126,2022,2002,2,2,1,193.9393939,10.2,37.32647041,0.172381272,24.55132632,216.5343721,2.1595828803387658,0.06310342525005852,0.838321292580944,3.995587007901023,0.11036648818637573,0.7985151559419843,3.015237140068562,0.19209168955217493,0.7407990071328235
2022_2002_2,SSA_126,2022,2002,2,2,2,201.2578616,9.6,33.85455536,0.189645676,85.27544619,178.5147764,2.1728683773619606,0.05990028472874853,0.8483422304127832,4.086159787440374,0.11242631564073885,0.791795425271957,2.893397539722209,0.1687403545008892,0.7488627711789788
2022_2002_3,SSA_126,2022,2002,2,2,3,207.7922078,10.3,30.92983577,0.168129732,77.74557279,183.964106,2.1727809283043795,0.06172179744346984,0.8483848778087788,4.004149738916653,0.11054746988455685,0.8262604815076418,2.868490506472981,0.16810954682174495,0.7734885390924539
2022_1256_1,SSA_020,2022,1256,8,1,1,197.5308642,9.5,39.18633696,0.180831705,22.10794314,216.7005892,2.240169151290983,0.09427461041323437,0.8179173735010642,3.9941748556819023,0.06217155115683659,0.86540407014349,2.6777415872502575,0.15882146170802858,0.857055369842319
2022_1256_2,SSA_020,2022,1256,8,1,2,192.7710843,9.7,22.40901311,0.190152796,189.1659267,117.8474027,2.2100222612727913,0.08192719391164338,0.8412620605602111,4.44437891450721,0.11804522934052042,0.8642929894574443,2.548820855175909,0.1337931012120651,0.850795725012631
2022_1256_3,SSA_020,2022,1256,8,1,3,180.7909605,10.4,25.36784851,0.153807242,112.1804188,164.9327308,2.2381640568600187,0.09124353193949364,0.8324290379589189,4.544721818250715,0.11804185708982451,0.8660782830639273,2.632660743490554,0.14987966621260296,0.8289465365760036
2022_2215_1,SSA_020,2022,2215,7,2,1,207.7922078,8.6,26.97428525,0.124959732,28.50456821,215.863822,2.2302375061058837,0.09681563453192199,0.8339165325362788,4.4538367043340585,0.11654791592261712,0.8563161863151206,2.7847389361394206,0.17848151915589672,0.8297577846062274
2022_2215_2,SSA_020,2022,2215,7,2,2,206.4516129,10.0,35.29219382,0.180245169,57.13750392,195.8010526,2.220827265299759,0.090758479650618,0.837645081818573,4.3932279771193885,0.1161366633496243,0.8695804842775317,2.706713398013325,0.1621800264104193,0.8370383023238627
2022_2215_3,SSA_020,2022,2215,7,2,3,167.539267,11.0,31.28963397,0.156519181,53.31673706,199.9092624,2.247382638114452,0.0856637606252384,0.8290457773556749,4.043313509371411,0.06136015144396145,0.8742943335478223,2.7029094612640856,0.15317518886322923,0.8005290481473164
2022_1257_1,SSA_283,2022,1257,1,1,1,188.2352941,9.3,28.82000298,0.160643893,86.82082159,179.4030415,2.2017445270323717,0.07155805091461154,0.8372974758209566,4.19211554851205,0.11349760872452447,0.7861167909466534,3.1362467749474927,0.20857307870978536,0.7707369952910136
2022_1257_2,SSA_283,2022,1257,1,1,2,228.5714286,8.5,32.15132769,0.159282089,49.12922744,201.8514948,2.175911814872874,0.07468723693289914,0.8288176425299123,4.1059948074078445,0.11157631670727783,0.8346649219654659,2.8509502553009827,0.17416120999962736,0.8130217480509787
2022_1257_3,SSA_283,2022,1257,1,1,3,213.3333333,8.6,18.80528271,0.080114553,4.844897533,234.7299221,2.150477654082197,0.07755629685815169,0.7853573825323326,4.190615773982018,0.1113130597218763,0.8240303372972614,2.7071258800357505,0.16273587611269147,0.8045513512601012
2022_2037_1,SSA_283,2022,2037,5,2,1,233.5766423,9.3,22.73581686,0.13073901,99.53540412,173.9023181,2.240940685450821,0.0877655286550495,0.8263976272788842,4.551487400841535,0.11619687675693158,0.8494615753761268,2.719718755676481,0.15707500565772292,0.7808211484899138
2022_2037_2,SSA_283,2022,2037,5,2,2,230.2158273,9.0,12.57081009,0.071734914,102.0640368,175.2397733,2.155425180166722,0.07008217399371763,0.8251705493429603,4.010934180720504,0.10957544727978302,0.7771800524102401,2.807584845920219,0.1659139810411565,0.7369237271406188
2022_2037_3,SSA_283,2022,2037,5,2,3,237.037037,8.9,9.504189465,0.039763785,4.573719079,239.0162147,2.169680300604212,0.09329080495388631,0.7876347798824219,4.22218876888966,0.11044655543943377,0.8251328578289975,3.035061384154841,0.2187830878419782,0.7998414471827447
2022_1258_1,SSA_256,2022,1258,2,1,1,172.972973,6.5,23.33514655,0.15686389,139.1000047,148.7604733,2.1722124027207004,0.07201700200713934,0.8087548030265734,4.183929879852091,0.11430807994822595,0.8629640011545767,2.878722520251596,0.17612219755716219,0.8138587651340832
2022_1258_2,SSA_256,2022,1258,2,1,2,165.8031088,7.3,20.44871295,0.121097516,108.182729,168.8615394,2.235177004076307,0.0777310002559527,0.8306679141572357,4.459144311272118,0.11783726797735333,0.885559441544987,2.8867981821174897,0.17560933149992763,0.8296230591662167
2022_1258_3,SSA_256,2022,1258,2,1,3,189.3491124,6.8,19.18133724,0.141032613,162.4758021,136.0063947,2.2080215612045597,0.0738566146276608,0.8306573501751742,4.2440544093905315,0.11425340574109227,0.8699193639258037,2.893495608452725,0.17775279733797067,0.8360825500675296
2022_2274_1,SSA_256,2022,2274,2,2,1,192.7710843,6.6,27.09431461,0.146540735,80.39474498,184.8927168,2.16326688157205,0.07353540515134493,0.8077486475939661,4.194425861980257,0.11372911182137857,0.8740036052235531,2.9745023717520733,0.19054955975603383,0.8424165821554487
2022_2274_2,SSA_256,2022,2274,2,2,2,195.1219512,6.7,21.26459086,0.150917835,154.2087443,140.9017749,2.237381935971869,0.07831117956982325,0.8214464444084048,4.056115220224812,0.06418803153076946,0.7733467379289758,3.361491917020743,0.23797266598528177,0.7913821012443488
2022_2274_3,SSA_256,2022,2274,2,2,3,207.7922078,6.3,30.20493132,0.199566784,130.7367795,151.352498,2.2266513502702487,0.08089800356665278,0.814725188782998,4.005323802728518,0.06383272840041776,0.8369321467754959,2.9889373658488636,0.19769663491607548,0.8150322685623779
2022_1259_1,SSA_289,2022,1259,3,1,1,223.7762238,9.3,18.70243043,0.092824118,59.71063769,201.4824475,2.1730881517675513,0.06710686772540042,0.8284201024918691,4.078652173828351,0.10979288261179834,0.8041122811105719,3.253407293398854,0.22025529617932393,0.8242444983372228
2022_1259_2,SSA_289,2022,1259,3,1,2,223.7762238,9.3,28.39633208,0.143438564,59.35788869,197.9686028,2.1730594398517327,0.07750054813392626,0.818881447983903,4.1491994901267235,0.11160260977398634,0.8060193790927294,3.034490794935185,0.20358012691830585,0.7909059251317987
2022_1259_3,SSA_289,2022,1259,3,1,3,188.2352941,9.6,,,,,2.203393980219629,0.07617984724735649,0.82823408002969,4.308078352785331,0.11566106820383593,0.8153963123780882,3.4049385038595106,0.23828475918882175,0.8000809423334598
2022_2176_1,SSA_289,2022,2176,8,2,1,246.1538462,6.9,9.094478808,0.071207032,183.0537254,127.7188301,2.202356825698422,0.08224731506465344,0.8314891039857284,4.322587767083347,0.1148413262468547,0.8617931979633613,2.8749781653227364,0.17927909501747774,0.8221008973477849
2022_2176_2,SSA_289,2022,2176,8,2,2,213.3333333,8.4,22.98601346,0.121511546,75.83475981,189.1673203,2.214250311601319,0.07905163938174387,0.8351645112594117,4.4329633533511,0.11739882295366447,0.8641807558294475,2.919649153688164,0.18254457671732605,0.7837180098492751
2022_2176_3,SSA_289,2022,2176,8,2,3,220.6896552,7.0,16.07449397,0.155770125,216.9872283,103.19369,2.2050515964349655,0.08151061160600825,0.8277285437964472,4.392000242782375,0.11661159345503969,0.8684574866402646,2.9079939833685398,0.18300838582350853,0.827928171410634
2022_1260_1,SSA_019,2022,1260,4,1,1,177.7777778,8.6,36.69639209,0.173109499,31.08932942,211.9837001,2.2104529193027123,0.07145188343541353,0.8315724289215854,4.368982992149488,0.11838405911416738,0.7981075476178552,3.2566925696136564,0.21845637369966409,0.7983115541995277
2022_1260_2,SSA_019,2022,1260,4,1,2,167.539267,8.7,33.43959407,0.166130591,50.08236686,201.2849879,2.18267352023926,0.06378765901225403,0.8310830998677485,4.191956531463259,0.11517848983213272,0.8115728547164469,3.0515722450040745,0.19002709044102684,0.7901212951023603
2022_1260_3,SSA_019,2022,1260,4,1,3,150.9433962,9.2,19.18472135,0.094441366,55.34348759,203.1389658,2.227755280691243,0.06963514269497328,0.8157770589680571,4.0841995524264,0.06584414163092811,0.788763701662234,3.3896859054376116,0.22985723443059902,0.8101068631140388
2022_2255_1,SSA_019,2022,2255,7,2,1,182.8571429,8.3,31.80149246,0.164735576,62.54029009,193.0456873,2.242371099601092,0.07522815474705857,0.8154974072656024,4.020803832479118,0.06387088170537913,0.8036028163062683,3.098534255360939,0.20124467367108412,0.813595459190698
2022_2255_2,SSA_019,2022,2255,7,2,2,190.4761905,8.8,20.03882818,0.108287459,83.16116475,185.0521597,2.2316536353844136,0.07732968518042338,0.8309385278761404,4.508729627552789,0.1172326013462868,0.8232030097091734,2.9625266132346377,0.1853037218182232,0.7730858218947453
2022_2255_3,SSA_019,2022,2255,7,2,3,184.9710983,8.7,31.58140021,0.180815553,91.66890591,174.6608616,2.2443926056403947,0.07521793874701477,0.8326838117330044,4.500120877862406,0.11638722733720977,0.8383758584959478,2.782515801690155,0.15611415676928475,0.7756209314166859
2022_1261_1,SSA_282,2022,1261,5,1,1,186.0465116,8.5,15.10296082,0.103385819,148.710643,146.0834859,2.2145614790381885,0.07397203490382542,0.8392360882846327,4.250936063910802,0.11302836921501641,0.8711998834102677,2.8606572646986415,0.1742602729136854,0.8299815764586214
2022_1261_2,SSA_282,2022,1261,5,1,2,200.0,8.5,20.25440418,0.104100581,66.82891088,194.5657164,2.1603101884622604,0.07320095353614908,0.8210221978841548,3.9444291349384004,0.1084768830815312,0.8773895801504217,2.9502932878895374,0.19063938315645979,0.8339052675734642
2022_1261_3,SSA_282,2022,1261,5,1,3,178.7709497,8.7,7.559886338,0.06972924,212.3251371,108.4177364,2.156363252596388,0.06600226048879287,0.8200629874564611,3.932475756612424,0.10849042392189698,0.8741961145990422,2.8709750377019434,0.171616592103231,0.8411476595040068
2022_2121_1,SSA_282,2022,2121,1,2,1,251.9685039,7.9,25.4944802,0.114028039,19.18673052,223.5807997,2.133310107362191,0.07768358943794829,0.8100426827673854,3.8008963850380244,0.10518328918715522,0.8256036622738769,3.036293117287409,0.20790857057246104,0.7935405866424264
2022_2121_2,SSA_282,2022,2121,1,2,2,193.9393939,8.0,18.4984603,0.103410415,94.25191138,178.8839183,2.2004891937805864,0.06711205065317105,0.8483370354251493,4.191382627979216,0.11337011069570269,0.8271858332442257,2.9184412621402473,0.17556230109540738,0.7607851535442902
2022_2121_3,SSA_282,2022,2121,1,2,3,178.7709497,9.0,25.64841943,0.133066795,69.25532227,192.7484567,2.192267512904808,0.06458398826150813,0.8329427485023055,4.245271005895727,0.11602909632778674,0.8394505344403902,2.9073581360532876,0.16888858611604496,0.7803755588449136
2022_1262_1,SSA_218,2022,1262,6,1,1,206.4516129,8.0,25.72504511,0.112961024,12.18411197,227.7338157,2.183445890337584,0.08423063904470751,0.819878375439408,4.1742512795980025,0.11105673966597146,0.8531455757640093,2.992413017901359,0.2042322906095273,0.8153888373369889
2022_1262_2,SSA_218,2022,1262,6,1,2,176.7955801,8.4,31.8603404,0.187410165,100.0620666,170.0032677,2.1784896066707806,0.07216907381490323,0.8233516400526328,4.2563850244308075,0.11483335693931368,0.8452787807968566,2.898909131836021,0.17803788656833863,0.7895132633660632
2022_1262_3,SSA_218,2022,1262,6,1,3,196.3190184,8.5,33.47167751,0.194813141,96.83392264,171.8142697,2.2117103355032803,0.0848273942412735,0.8192014461427062,4.395182574650126,0.11591193366045824,0.8615968868224826,2.9206509305656954,0.1880528338231695,0.8283675705341159
2022_2205_1,SSA_218,2022,2205,5,2,1,171.1229947,9.2,25.79402478,0.120396172,33.98802035,214.2428988,2.224343835742634,0.08114874616481837,0.822262164089861,4.504732084274107,0.11716660656992889,0.8343551028892087,3.1212934671369474,0.21320368853812544,0.8012259854433336
2022_2205_2,SSA_218,2022,2205,5,2,2,203.8216561,8.3,23.31152438,0.128732302,88.25133752,181.0852752,2.186107367115018,0.08692760145410683,0.8133953211193464,4.275193363508944,0.11471366424550428,0.8485845895380855,3.039527746008003,0.21321476217754454,0.8105980635387621
2022_2205_3,SSA_218,2022,2205,5,2,3,171.1229947,9.8,19.344326,0.124676618,131.1998112,155.1560052,2.2211952687792276,0.08393182493139262,0.8164108889008987,4.46814730236851,0.11662173496195463,0.7925081297568635,3.158793866444093,0.2225565962218503,0.7912001188970746
2022_1263_1,SSA_253,2022,1263,7,1,1,271.1864407,8.3,23.49626289,0.114351793,49.34509781,205.4734987,2.124893293993036,0.07952647167228721,0.7969522746015203,3.732102900957247,0.10224637433130704,0.8583218317173105,2.8443759968712374,0.1858618227793324,0.8383070589100021
2022_1263_2,SSA_253,2022,1263,7,1,2,226.5486726,9.5,25.03524857,0.118648121,39.12251706,211.0041721,2.1240905837222663,0.06899376428898885,0.8114105405045003,3.754056796704795,0.10452550267812871,0.8491780720786783,2.878640810778627,0.17976158630348582,0.8421668430884267
2022_1263_3,SSA_253,2022,1263,7,1,3,230.2158273,8.3,35.08030651,0.22079771,114.8611868,158.8798478,2.1628478337514485,0.08284242597180025,0.8121476459703822,4.039662936153861,0.11025441047351037,0.8836926401180752,2.8198781554903225,0.18068873696099275,0.8456964995177259
2022_2269_1,SSA_253,2022,2269,5,2,1,201.2578616,9.5,34.51130599,0.18221501,67.17637331,189.3988092,2.1371057739538446,0.07150204664614535,0.8095524788614878,3.7901828965455255,0.1064673525603235,0.7243845464556873,3.2479813281477603,0.22843808615802397,0.7908709448900286
2022_2269_2,SSA_253,2022,2269,5,2,2,176.7955801,10.2,31.81356538,0.170236043,74.4635609,186.8791407,2.2425294739191983,0.08221722502330653,0.8090608395739496,4.009993789350215,0.0648808351868535,0.7383768801564325,3.332665839547624,0.23311387607872747,0.7734305473114425
2022_1264_1,SSA_076,2022,1264,8,1,1,195.1219512,10.1,26.38879158,0.142950538,81.04507505,184.6008552,2.195958299084369,0.06984209643310668,0.827138276967327,4.0208297495858645,0.06764683027101492,0.873527849565692,2.710016118859708,0.14573195097381197,0.8373519676382205
2022_1264_2,SSA_076,2022,1264,8,1,2,211.9205298,9.0,35.12524143,0.164696333,30.20060335,213.2727599,2.1578948575857293,0.07933264750737345,0.8291310346646451,3.98525026219418,0.11055811817349137,0.8046603483823542,2.7535519807424125,0.16869831397150237,0.7992027999834237
2022_1264_3,SSA_076,2022,1264,8,1,3,193.9393939,6.4,40.27882777,0.222867011,77.92282339,180.7303269,2.1822045018773193,0.07525328061112468,0.8412350779856165,4.183215845745113,0.11452386312717544,0.8345295853938531,2.6824054260332124,0.15102365979792687,0.835296710150519
2022_2282_1,SSA_076,2022,2282,2,2,1,178.7709497,8.1,,,,,2.1764990440027914,0.07308245633765775,0.8392319072444763,4.084251345531839,0.11259753503578479,0.8605286949413142,2.7372502960479976,0.1566462523012786,0.780740475781083
2022_2282_2,SSA_076,2022,2282,2,2,2,210.5263158,8.2,38.11824444,0.171152693,13.05519535,222.714839,2.146435980156115,0.08331702048878764,0.8064452890894165,3.9329070054832025,0.10862348604275907,0.7837263504594273,3.1179452457946644,0.223112333936474,0.7682260925392501
2022_2282_3,SSA_076,2022,2282,2,2,3,201.2578616,9.2,17.20382518,0.082062721,46.74810152,209.6423936,2.191452856122501,0.09042800835271181,0.8265217767480666,4.19226128111441,0.11366309831917043,0.8659414752396318,2.758370481555742,0.17361643961049378,0.8205159869004862
2022_1265_1,SSA_246,2022,1265,1,1,1,230.2158273,10.2,34.93800713,0.204253849,97.63880737,171.0518911,2.124095126532226,0.07851753521987215,0.8089360545313863,3.7549261246790704,0.10373015137086988,0.804249374708156,3.1400625613659447,0.22559038485689575,0.8060202376822603
2022_1265_2,SSA_246,2022,1265,1,1,2,207.7922078,10.7,34.10158214,0.215783518,118.2579895,158.0360838,2.1455113280246647,0.07725588051734544,0.8226870898626479,3.941637967575004,0.10906196963917525,0.7654383445728971,2.877413329278447,0.1861232628477597,0.7225995785169331
2022_1265_3,SSA_246,2022,1265,1,1,3,246.1538462,10.3,31.21847001,0.176101851,89.36366156,177.2750821,2.0862326660897414,0.06418073560753423,0.7971450709991914,3.6281399677889468,0.10184771269190018,0.7689792439193837,3.1218847030419203,0.2150824503020904,0.7733350337801572
2022_2114_1,SSA_246,2022,2114,2,2,1,248.0620155,9.3,13.97538612,0.095760797,149.1587827,145.9405788,2.12059580945063,0.07941162169518545,0.7655444388407838,3.6133025154410325,0.10177194624684216,0.8481461235077369,2.6687479702273254,0.1663730585394706,0.8657819765948633
2022_2114_2,SSA_246,2022,2114,2,2,2,248.0620155,10.8,24.37518914,0.122619468,59.52075411,198.7872687,2.1109585673548206,0.07482804680318311,0.8016281333730604,3.6609932569901997,0.10227495149715715,0.7705785075245597,3.319352758315488,0.2445241515513925,0.8091927593671783
2022_2114_3,SSA_246,2022,2114,2,2,3,197.5308642,7.3,40.7204419,0.21357384,63.56435354,190.6621233,2.1421908940615126,0.08085880920193034,0.7905180469610014,3.905486884594701,0.10660291125788335,0.8464460259099101,2.8243473970513486,0.18124872505337608,0.8178744577731796
2022_1266_1,SSA_118,2022,1266,2,1,1,210.5263158,9.8,20.61340667,0.10115449,54.9680895,203.7814308,2.175300618752804,0.0779157347104199,0.8220773156038773,4.164021056088234,0.11319852665197744,0.875452073639176,2.857731398776331,0.17817519492342893,0.8333066862054981
2022_1266_2,SSA_118,2022,1266,2,1,2,275.862069,8.3,16.94868114,0.087706045,72.88992937,193.2441606,2.138651338880268,0.08960004429868274,0.797352503479215,3.888508669370733,0.10525158471330154,0.862368417007276,2.902946880511948,0.2008149996986981,0.8339458067067784
2022_1266_3,SSA_118,2022,1266,2,1,3,228.5714286,8.9,,,,,2.170273144175024,0.0825262044106303,0.8142106195011579,4.1655764037927305,0.11305316739859256,0.8792353062792477,2.919640568769144,0.19048843206236243,0.8354079529271208
2022_2125_1,SSA_118,2022,2125,5,2,1,186.0465116,9.2,17.69482097,0.076038691,9.947638781,232.7081213,2.2033007128558726,0.0861285128380136,0.819108363652546,4.280186124041108,0.11344150458929908,0.7974776911935154,3.016122933111212,0.2082301694904488,0.7801457881389018
2022_2125_2,SSA_118,2022,2125,5,2,2,174.863388,10.0,9.983767277,0.083641913,193.0693063,119.3632104,2.1967912875546713,0.06889459697401779,0.8359047864906411,4.3541098658525055,0.11612873755170333,0.8656040515459685,3.038209959843148,0.19569576365703012,0.799012226639851
2022_2125_3,SSA_118,2022,2125,5,2,3,163.2653061,9.7,9.40056721,0.051854165,93.3087546,181.2885671,2.2093626157453365,0.07392813605350479,0.8338170328515467,4.37776641000362,0.1166160566663372,0.8777413493696802,3.0115195392161476,0.19482872833233966,0.8344319321621688
2022_1267_1,SSA_182,2022,1267,3,1,1,155.3398058,10.7,27.80961188,0.132327204,40.33490863,210.157935,2.2160969894940923,0.06607473173642908,0.8373358330433199,4.340970713978148,0.1154871386308555,0.8715368173726459,2.885854937036034,0.16724082343771574,0.8316751631805912
2022_1267_2,SSA_182,2022,1267,3,1,2,178.7709497,10.7,30.12094855,0.152460294,58.39283458,197.5658558,2.170798138389203,0.06654725192215838,0.8208066466923588,4.2068651626071665,0.11433992613212407,0.8575142029222588,3.006013300085587,0.18830729320306383,0.8008985421034562
2022_1267_3,SSA_182,2022,1267,3,1,3,181.8181818,10.1,36.7525225,0.242609737,127.7418511,151.4882416,2.206589797272068,0.07394628241103574,0.837636572065234,4.246804909548032,0.11433599383587917,0.8288479973064904,2.981625870485496,0.1897472027450241,0.7755002610646355
2022_2041_1,SSA_182,2022,2041,1,2,1,206.4516129,9.2,31.19705229,0.148186519,37.63066844,210.5255764,2.1941381325086287,0.07647026158177583,0.8343476721131599,4.162887396143416,0.1122179641125366,0.8670945036222003,3.0514091442487343,0.2039523599499432,0.8360330307570532
2022_2041_2,SSA_182,2022,2041,1,2,2,220.6896552,8.8,36.48105185,0.269083195,154.0131834,135.5753629,2.2370881518758643,0.08537935788235895,0.8239379696280599,4.532981686385665,0.11650441592449062,0.8619002014679635,2.9628356014122605,0.19476860810727437,0.8029583687905857
2022_2041_3,SSA_182,2022,2041,1,2,3,192.7710843,9.7,35.68893723,0.283877676,170.2286699,125.7194216,2.2388950734174675,0.08282378557585923,0.8338106861510961,4.536929690695636,0.11699811415037986,0.8811946498969089,2.9967036369589666,0.1962517805817635,0.8058190271503883
2022_1268_1,SSA_097,2022,1268,4,1,1,174.863388,7.6,32.58254409,0.160636701,48.98257169,202.8337476,2.1799126097514994,0.07933607820171185,0.8176382044727523,4.167004423429964,0.11288250751654053,0.802729817953032,3.1418661748955286,0.21957490508662614,0.7856246550700026
2022_1268_2,SSA_097,2022,1268,4,1,2,172.972973,9.0,39.17793825,0.212157739,73.96173692,184.6641956,2.1990877764682395,0.06478035402382587,0.849341848305641,4.227022453118507,0.11411957232622008,0.8244817506196801,2.9630431460121684,0.17992420433745215,0.7777004497348021
2022_1268_3,SSA_097,2022,1268,4,1,3,163.2653061,9.6,35.03037052,0.225905685,123.3659326,155.0663521,2.1798061829603155,0.06157166018362803,0.8336895112800097,4.234403324891574,0.11589652446444887,0.8870726982185129,2.936803491685251,0.17265931718969896,0.8166648848510936
2022_2194_1,SSA_097,2022,2194,2,2,1,182.8571429,8.5,38.83465508,0.206307731,68.52704804,188.2365478,2.1822908166034947,0.06672723009764492,0.8296135474780378,4.2516679916456575,0.11566244689179961,0.8811431401992242,2.891817322230089,0.17042297757752722,0.8418284970023294
2022_2194_2,SSA_097,2022,2194,2,2,2,198.757764,8.5,36.54088129,0.229611534,116.01077,159.1421851,2.165681720004214,0.07738514612035519,0.8187923841103969,4.113310932358203,0.11316262451647452,0.8469335273782188,2.9650469638839563,0.19325112787189336,0.8062788100997473
2022_2194_3,SSA_097,2022,2194,2,2,3,191.6167665,8.5,40.79132204,0.286160238,139.5868453,142.5471349,2.201630263056204,0.07553713095696102,0.8331409538507843,4.335076920578342,0.116480311480882,0.8721741472686646,2.915200909607074,0.18055063567435736,0.814628049281782
2022_1269_1,SSA_244,2022,1269,5,1,1,237.037037,7.7,35.50044128,0.211236879,100.3150653,168.0598646,2.2136614029992385,0.08689512909569985,0.8133521390955768,4.361644214519593,0.11446931946633629,0.8334700070112008,2.883364378371101,0.18806034296280438,0.8069576188375661
2022_1269_2,SSA_244,2022,1269,5,1,2,211.5702479,8.5,37.24489534,0.1965488,65.40008866,189.4943915,2.191669215464094,0.08788887477804608,0.7938338526649944,4.176255745482932,0.1087100584433264,0.8393800775821891,2.617431111031353,0.15336758197816214,0.8760826391065368
2022_1269_3,SSA_244,2022,1269,5,1,3,209.1503268,8.3,25.83681033,0.120842856,33.38613367,213.8050285,2.2135291224386693,0.08128837359323315,0.8125747864851764,4.417556480377984,0.11526136265263406,0.8563495302088593,2.7692233475029835,0.1643503090582923,0.8301976068225535
2022_2039_1,SSA_244,2022,2039,7,2,1,155.3398058,8.7,34.00186779,0.192649435,89.66867023,176.4960677,2.2098117089940112,0.08063413952285325,0.8101929737638804,4.502402532169516,0.11805070747266105,0.8772216667662764,2.8595778744119307,0.17573930642651958,0.8192196047188455
2022_2039_2,SSA_244,2022,2039,7,2,2,188.2352941,10.0,27.29056139,0.148690448,82.17686453,183.5394393,2.270006238844207,0.08833208949457882,0.7658137279448113,3.326249354715631,0.06861879982957969,0.8325842325312198,2.781546327442538,0.1642218357802694,0.8378987451275639
2022_2039_3,SSA_244,2022,2039,7,2,3,205.1282051,8.3,26.02530305,0.126336677,47.03492577,205.9995844,2.210358959371649,0.08721687672521461,0.8109757832321549,4.431676905542822,0.11509817405632616,0.8777587645569415,2.79578820644436,0.1748323434757343,0.8414905131447745
2022_1270_1,SSA_186,2022,1270,6,1,1,207.7922078,9.0,28.74910436,0.161912186,90.89191928,177.5598556,2.2405953341069718,0.08923389292193273,0.8278602455017371,4.5480547139340874,0.11497267927095589,0.8701400907411164,2.885219463973534,0.1874621279687484,0.8050146191649158
2022_1270_2,SSA_186,2022,1270,6,1,2,166.6666667,10.6,18.55509206,0.106335635,101.6709088,174.4955215,2.2135662967028034,0.07021040494227482,0.8408394127548571,4.512457373781314,0.11857148958686575,0.8192730764448474,2.842403500262184,0.1658125213593391,0.7608462419446141
2022_1270_3,SSA_186,2022,1270,6,1,3,211.9205298,11.0,27.42496282,0.133699646,47.82559799,205.1236764,2.255329216703067,0.0931272526320448,0.8303543995234661,4.612474691144748,0.11558984364452052,0.8444147407651827,2.8670637174909177,0.1864191290677566,0.7789975526646055
2022_2258_1,SSA_186,2022,2258,2,2,1,198.757764,8.7,25.31485209,0.148128836,104.0570372,170.8975297,2.179482774181246,0.07338308550729722,0.8327340971104006,4.2014817921189485,0.11286542877007494,0.8669442824683952,2.8521446995839965,0.17583641302036557,0.8455835671220902
