ID,Accession,Year,Plot,Block,Replicate,Repeat,A_sat,gs_sat,C_i_sat,iWUE_sat,SLA,C_i,Nit,V_pmax,V_max,S.Lim.,A_400,gs_w,iWUE,alpha_l,KS_l,R2_l,alpha_h,KS_h,R2_h,alpha_t,KS_t,R2_t
2021_1266_1,SSA_153,2021,1266,2,1,1,,,,,132.688172,43.8892418,2.0556344,,,,,,,2.0930292956053145,0.06809098253129586,0.7845461823560119,3.7723401574980184,0.11574425185579268,0.8038847224950735,3.93664849678308,0.2889698677736481,0.8526949351005029
2021_1266_2,SSA_153,2021,1266,2,1,2,,,,,147.7844311,44.7169291,1.7090082,,,,,,,2.0785937946219097,0.07246432877016917,0.7727119708541551,3.6011506271455587,0.10491265029696839,0.7950911896224911,3.6092966603107772,0.27232089260794234,0.8302001962989295
2021_1266_3,SSA_153,2021,1266,2,1,3,,,,,150.4878049,44.8037722,1.5593368,,,,,,,2.021720395569647,0.06126646249148382,0.7446203353326173,4.184095670368869,0.08788110059944615,0.8171247934552076,3.3812527415754805,0.24889403852454162,0.8104825423986579
2021_2288_2,SSA_153,2021,2288,8,2,2,,,,,112.6940639,44.990952,3.0889121,,,,,,,2.1936509331639873,0.08829162256624357,0.8101602918994428,4.303640286190865,0.11562816326424621,0.7281710237967839,3.568766670846945,0.2693461440128868,0.8085248385660833
2021_2288_3,SSA_153,2021,2288,8,2,3,,,,,140.2272727,44.7917385,2.5260834,,,,,,,2.1277176937070017,0.08957460794225058,0.7833186612394247,3.804733702909081,0.10375729922268334,0.8000830727969337,3.4291340415604514,0.26707383145508556,0.8302244970309459
2021_1267_1,SSA_190,2021,1267,3,1,1,,,,,112.1818182,,,,,,,,,2.2009196666257,0.06804414448720586,0.8484153552557738,4.3423104156231185,0.11740679720316358,0.8559627567657075,2.63081704203363,0.13337820903137676,0.8253456485807099
2021_1267_2,SSA_190,2021,1267,3,1,2,,,,,125.2791878,,,,,,,,,2.1607650161913123,0.07218588325992092,0.827349008263992,4.070152475817862,0.11165406983788145,0.7969990249908688,3.025434460246979,0.1997369683756054,0.7483554314174314
2021_1267_3,SSA_190,2021,1267,3,1,3,,,,,125.2791878,,,,,,,,,2.1149169252621705,0.06910751557129069,0.809363111686856,3.8409719868440244,0.10655565160767982,0.8846589257818172,2.8091441021163073,0.17367569526835447,0.8270591297248904
2021_2242_1,SSA_190,2021,2242,2,2,1,,,,,130.5820106,,,,,,,,,2.189440447245426,0.07883280161393103,0.83394861539786,4.207164846639028,0.115473594579312,0.8469797854794424,2.718059554018772,0.15773757515787845,0.8172821666803691
2021_2242_2,SSA_190,2021,2242,2,2,2,,,,,125.9183673,,,,,,,,,2.1566594047763252,0.06484458433644558,0.8348491865817423,3.9958962192445515,0.11111234182883525,0.8475248603841301,2.856231281001441,0.16808978893301219,0.8063630017160127
2021_2242_3,SSA_190,2021,2242,2,2,3,,,,,116.9668246,,,,,,,,,2.244151907954958,0.08361782834178466,0.8238931700385043,3.9872876050199455,0.06382662082647372,0.844535110896966,2.858820705119768,0.1769008305331159,0.8193378087656851
2021_1268_1,SSA_224,2021,1268,4,1,1,,,,,113.7327189,,,,,,,,,2.1077201765245888,0.07240597054803466,0.7853422984775844,3.7012548534965877,0.10077917562044497,0.8463007721733946,3.129116378873124,0.21865103513231388,0.8598595237638412
2021_1268_2,SSA_224,2021,1268,4,1,2,,,,,93.48484848,,,,,,,,,2.137952500819944,0.06732415547314252,0.8032776813042936,3.9910267141420257,0.11079063326789668,0.8130077351369582,3.5992956316735336,0.2560900333000442,0.8681877679486827
2021_1268_3,SSA_224,2021,1268,4,1,3,,,,,129.2146597,,,,,,,,,2.040573491476855,0.05344151884865478,0.7423619591961296,4.357243118595281,0.08640642478390159,0.7693787084413719,3.634848768640867,0.2598989164183453,0.7694996161699806
2021_2153_1,SSA_224,2021,2153,1,2,1,,,,,94.19847328,,,,,,,,,2.0240060976455405,0.04018846081782668,0.731776979023562,4.1437509362766205,0.06799015637686379,0.8447099658015425,3.051885245794745,0.17249292163397056,0.7867401357074632
2021_2153_2,SSA_224,2021,2153,1,2,2,,,,,146.9047619,,,,,,,,,2.1533515417022637,0.09017208976964008,0.7963371760610714,3.9796366735061643,0.10820977410350938,0.7929471549525215,3.337035584458027,0.25442448391819217,0.8090942888234839
2021_2153_3,SSA_224,2021,2153,1,2,3,,,,,110.1785714,,,,,,,,,2.1469296229588153,0.07781441782215759,0.8071410583469752,4.017574942935528,0.11038739563441866,0.7673521072040634,3.36714680549599,0.24524973232875702,0.7826648634205788
2021_1269_1,SSA_104,2021,1269,5,1,1,19.67232355,0.08613871,15.96011611,228.3795937,125.9183673,,,,,,,,,2.1972522378636903,0.0931347100247184,0.8081024965917862,4.379589142191641,0.11662824964311505,0.8165753273556683,3.222906628053343,0.23893095504315565,0.7808673999207254
2021_1269_2,SSA_104,2021,1269,5,1,2,9.781220826,0.042140288,15.56868923,232.1109156,119.2270531,,,,,,,,,2.216764084267986,0.08495206078940698,0.824377964162178,4.520383740778973,0.11834881680931658,0.8089210452555264,3.2357587896071562,0.23129724620601377,0.7682728628104865
2021_1269_3,SSA_104,2021,1269,5,1,3,18.83051564,0.088609359,41.13222124,212.5115887,126.5641026,,,,,,,,,2.20384627908933,0.08769042662151239,0.8260169687749859,4.333659240217965,0.11638105937342844,0.8359641008089729,2.913436030569579,0.19286493257280057,0.7937583930065859
2021_2018_1,SSA_104,2021,2018,2,2,1,14.55385464,0.073989842,51.2940175,196.7007117,133.4054054,,,,,,,,,2.1816106812214255,0.08586648532307373,0.8089228136521307,4.200203541829926,0.11450407557396797,0.7724255466952865,3.4693209193069348,0.2586842848874893,0.8037729362234467
2021_2018_2,SSA_104,2021,2018,2,2,2,25.55967363,0.133880402,71.08038335,190.914228,112.6940639,,,,,,,,,2.187898009977222,0.07841437314469135,0.8292285023569096,4.144361262052122,0.11317879217166987,0.8237876070482555,3.192606416613867,0.22362276852382212,0.8101288701232796
2021_2018_3,SSA_104,2021,2018,2,2,3,22.1281826,0.106531538,47.19805233,207.7148506,123.4,,,,,,,,,2.190471320186909,0.08392386454219347,0.8253175509641041,4.085508860035362,0.11110882885283532,0.8352412318084982,2.936366855158209,0.19470077883075587,0.8051931728643001
2021_1270_1,SSA_261,2021,1270,6,1,1,,,,,98.32669323,,,,,,,,,2.1309198766107467,0.05480510981548292,0.8298256089090579,3.857879783609468,0.1068469887488526,0.7779606588568446,2.9904362752263447,0.18349594266524427,0.7478568321276048
2021_1270_2,SSA_261,2021,1270,6,1,2,,,,,99.51612903,,,,,,,,,2.005767545495815,0.041805129202280855,0.7314824037703929,3.9512116676437268,0.052576286825393725,0.8990867279962326,2.931443798763408,0.1612326916247846,0.8531186931887677
2021_1270_3,SSA_261,2021,1270,6,1,3,,,,,84.37606838,,,,,,,,,2.1513993544396155,0.04762183835958045,0.8512430951577348,3.9758279783897006,0.11077480743420687,0.852885371561998,2.701133107104614,0.13178638592170522,0.8233654985569341
2021_2127_1,SSA_261,2021,2127,7,2,1,,,,,112.6940639,,,,,,,,,2.034919818087638,0.052819000517740244,0.7607435111596303,4.196509224820226,0.08822323877159927,0.7975633733852491,3.569674590238678,0.2572456278150329,0.8009746653778097
2021_2127_2,SSA_261,2021,2127,7,2,2,,,,,122.7860697,,,,,,,,,1.9842101679234982,0.04837178635967043,0.727787463535416,4.3598828889405175,0.09575548966248915,0.8174354787946503,3.4469468375714136,0.25180863778108575,0.793363673544592
2021_2127_3,SSA_261,2021,2127,7,2,3,,,,,127.8756477,,,,,,,,,2.1756361725388746,0.0790121847957197,0.8317097586578276,4.072889955491382,0.11172824864487066,0.7959039737699665,3.1130988021026766,0.21729117136615694,0.7620837933264019
2021_1271_1,SSA_167,2021,1271,7,1,1,,,,,123.4,,,,,,,,,2.210520176598231,0.08053943137390407,0.8397047356210532,4.262786952355838,0.11380481817836191,0.8689996954320789,2.929601960001684,0.19120012472326586,0.7955619983122807
2021_1271_2,SSA_167,2021,1271,7,1,2,,,,,129.8947368,,,,,,,,,2.151677093643894,0.07228795020059586,0.814324204140995,4.119399417617757,0.11439195942111702,0.853247737939131,2.813345598229766,0.16940079730307678,0.8138491931885375
2021_1271_3,SSA_167,2021,1271,7,1,3,,,,,153.2919255,,,,,,,,,2.1374358783552996,0.07575767759054686,0.8173573602654933,3.8430703934741537,0.10673737250146981,0.8432337363909449,2.9348307975173618,0.19289845800786065,0.8038882765697826
2021_2270_1,SSA_167,2021,2270,6,2,1,,,,,122.7860697,,,,,,,,,2.215555995277355,0.07845660242580421,0.8386599426847401,4.4175529641637485,0.11754044573609351,0.8810157024470537,2.677961667384684,0.147289564088947,0.8377736546756105
2021_2270_2,SSA_167,2021,2270,6,2,2,,,,,153.2919255,,,,,,,,,2.111620597024818,0.07304395148645237,0.8088670135255057,3.710247249797838,0.10290899128245506,0.8322247460145492,2.95115966581602,0.1961143180542293,0.8069116420096636
2021_2270_3,SSA_167,2021,2270,6,2,3,,,,,141.8390805,,,,,,,,,2.1521177149071984,0.07640192409298308,0.8198507903284142,3.982613789023048,0.11095342030150748,0.8388961896781779,3.0066886474293084,0.20128179962288772,0.7888786119810703
2021_1272_1,SSA_031,2021,1272,8,1,1,,,,,127.8756477,41.97,3.55,31.40736294,28.51261326,0.329957919,16.530552,0.106291176,155.5213953,2.1650392956294984,0.0718006385359784,0.8277276206995237,4.129590144777945,0.11448041017466606,0.85160251041028,2.8565610638507497,0.17281161432122216,0.8031831855558237
2021_1272_2,SSA_031,2021,1272,8,1,2,,,,,123.4,27.35,2.21,24.42517588,23.94702597,0.448902475,10.68232335,0.062997435,169.5675919,2.127658762666683,0.06250876950976492,0.8091740960026794,4.016229436957107,0.11075574056910675,0.7881522109518988,2.874487929129042,0.1707110207037934,0.7300881291249588
2021_1272_3,SSA_031,2021,1272,8,1,3,,,,,109.2035398,45.14,3.4,,,,,,,2.139529371494892,0.06555588269825896,0.8082345166331066,4.025587262778369,0.11113017672544387,0.8770693257129404,2.9543980932377036,0.18413400147033732,0.8436471506270238
2021_2087_1,SSA_031,2021,2087,7,2,1,,,,,134.863388,43.59,3.12,,,,,,,2.215929292951811,0.08072579801067403,0.8347860973941713,4.42437597544396,0.11819694610983411,0.8180894007257626,3.0777873199702843,0.20786150562786454,0.7586901690204877
2021_2087_2,SSA_031,2021,2087,7,2,2,,,,,116.9668246,45.53,3.16,111.5591411,35.69034196,0.24899961,26.66725394,0.143382904,185.986287,2.1357222884870577,0.07616296724861049,0.7892231573320003,3.9531429035480956,0.10844264695725814,0.8441228682180653,2.9532016821891585,0.19406615365196123,0.8268490741466018
2021_2087_3,SSA_031,2021,2087,7,2,3,,,,,135.6043956,46.18,2.82,59.83546357,29.55108891,0.408650015,17.34724118,0.089190687,194.4961045,2.1321742535862698,0.08205547020528614,0.7886955964248317,3.8750440499798477,0.10635376369222899,0.7993694810666825,3.084316094445045,0.219436525980943,0.8167597698812628
2021_1273_1,SSA_092,2021,1273,1,1,1,10.35386228,0.068560908,143.4981795,151.0169951,157.1974522,,,,,,,,,2.1151109281766756,0.07978915635177297,0.8062001257197212,3.714038275476859,0.10221427761929189,0.8574618419329217,2.8901423568023508,0.19462390000823326,0.8214573314257105
2021_1273_2,SSA_092,2021,1273,1,1,2,9.858040679,0.061616515,129.0891971,159.9902339,159.2258065,,,,,,,,,2.039484527456367,0.06055582929022518,0.7581279785068565,4.144273969681789,0.08824205071321461,0.8533878818322032,3.1352941702712678,0.21788386097206913,0.8144534953450048
2021_1273_3,SSA_092,2021,1273,1,1,3,14.8858032,0.070949192,48.09960556,209.8093415,100.3252033,,,,,,,,,2.1551261385721387,0.07074831287217265,0.8107128218013304,4.0162183427705616,0.11095803453140235,0.7630720559808769,3.425944916681791,0.2453695470742191,0.7872061070878497
2021_2183_1,SSA_092,2021,2183,7,2,1,19.91465743,0.11295575,97.91726413,176.3049467,114.7906977,,,,,,,,,2.233304667970266,0.08628716416085347,0.8050932960670643,4.026770198996986,0.06468782862594069,0.8512412483670487,2.962537969092696,0.1956043951186135,0.7919595654066222
2021_2183_2,SSA_092,2021,2183,7,2,2,19.34279727,0.125191837,134.7570951,154.5052592,128.5416667,,,,,,,,,2.200638301899685,0.08054476221040663,0.8361841865621396,4.214733035607244,0.11369601186205697,0.8624785422872095,2.813808796343281,0.17514054760960884,0.8113905387556095
2021_2183_3,SSA_092,2021,2183,7,2,3,11.10110364,0.086303581,180.9791785,128.6285403,125.2791878,,,,,,,,,2.177412905495772,0.07043746665395778,0.829306610403123,4.211901512522784,0.11674104099628418,0.8648422205238347,2.781149698010285,0.15865407110093754,0.8138445655781108
2021_1274_1,SSA_248,2021,1274,2,1,1,8.241675065,0.042664498,77.24500867,193.1740796,119.2270531,,,,,,,,,2.173303637733857,0.07024783559333947,0.840850755438122,4.045782379001269,0.11129813089516555,0.7921891571802635,3.1530816353562283,0.21560521163972868,0.7697831467409022
2021_1274_2,SSA_248,2021,1274,2,1,2,20.58134364,0.08685178,3.252607475,236.9708894,120.9803922,,,,,,,,,2.159159159717765,0.062424664080191095,0.8447729940610325,3.9202453640587382,0.1084625028620127,0.8465840978563117,2.9559317463895693,0.18505027224360016,0.7955158068200707
2021_1274_3,SSA_248,2021,1274,2,1,3,,,,,135.6043956,,,,,,,,,2.151298124933771,0.07810916500836362,0.8258793814777415,3.8664927373212437,0.10786748255910972,0.7721892121016956,3.125129876556251,0.22172146743672483,0.7590276122737878
2021_2147_1,SSA_248,2021,2147,3,2,1,22.9968913,0.112617742,51.45720707,204.2030931,118.6538462,,,,,,,,,2.1838406767217715,0.07592704548232243,0.8337845138681413,4.294041537172769,0.11601728253835941,0.851139536448556,2.9838998572948103,0.19488525847557714,0.7872176298989189
2021_2147_2,SSA_248,2021,2147,3,2,2,13.25042676,0.070394894,82.57011545,188.2299402,114.2592593,,,,,,,,,2.172624969117856,0.07736427342469587,0.8225424957100402,4.204371172284268,0.11505197242657919,0.8316942328845329,3.0857561190773573,0.20932323307804712,0.8105833272759914
2021_2147_3,SSA_248,2021,2147,3,2,3,9.996053841,0.055886298,98.46909112,178.864127,137.1111111,,,,,,,,,2.189509595211497,0.08583016025233325,0.8224251214448897,4.24553320560323,0.11542523899073298,0.7916110669824764,3.380331804103581,0.24871731105482708,0.794170668059719
2021_1275_1,SSA_269,2021,1275,3,1,1,19.79795528,0.097444035,54.75357222,203.1725733,110.6726457,,,,,,,,,2.1141102470634654,0.065827900071742,0.8129346838124849,3.694478385312602,0.1025254962761235,0.6961822810337656,3.4411659892477036,0.24968099921258202,0.7417853246284707
2021_1275_2,SSA_269,2021,1275,3,1,2,13.46656396,0.091666949,150.5377622,146.9075178,148.6746988,,,,,,,,,2.1182849113375033,0.08787860394996538,0.783514995474663,3.70517852464102,0.10252553401514258,0.8268338484517399,3.2147426747267325,0.24421352754698167,0.8521273290520988
2021_1275_3,SSA_269,2021,1275,3,1,3,11.83762391,0.06769305,105.1080099,174.8720713,155.2201258,,,,,,,,,2.098131803614724,0.07787277151204275,0.7858805851772251,3.6400180626328926,0.1006705449591832,0.7818561195114848,3.33497819197783,0.25040854555740655,0.8214838865918874
2021_2074_1,SSA_269,2021,2074,2,2,1,23.76760805,0.133595653,93.31530494,177.9070469,98.72,,,,,,,,,2.188033926764504,0.07412466962732744,0.8226247321472513,4.237901551888438,0.11509280582546996,0.8182664336244506,2.998783895741007,0.19558357895231682,0.8014613711067262
2021_2074_2,SSA_269,2021,2074,2,2,2,15.12746572,0.097852793,137.2230547,154.5941126,117.5238095,,,,,,,,,2.0410439417635566,0.05675601015165588,0.7560968441836011,4.1820789492123955,0.08833597620528288,0.8253292984574788,3.203923274010024,0.22260372221650193,0.8257726406543071
2021_2074_3,SSA_269,2021,2074,2,2,3,9.199563636,0.051370025,101.0688802,179.0842731,131.9786096,,,,,,,,,2.0875882345865775,0.07292254325861092,0.7695642819037842,3.624575846033866,0.10226274322164508,0.760888679974296,3.0771726845593137,0.21727343398561716,0.7767001829544737
2021_1276_1,SSA_232,2021,1276,4,1,1,,,,,135.6043956,,,,,,,,,2.1180109852628815,0.0753463880990668,0.8080539574842388,3.6839128515770523,0.10290186454651418,0.7967546385190845,3.3424120229124323,0.2486916685588183,0.8309617251167549
2021_1276_2,SSA_232,2021,1276,4,1,2,,,,,144.3274854,,,,,,,,,2.1662051655369665,0.0911915683857214,0.8100436179662207,4.131196830468402,0.11229680876996107,0.7915472578843941,3.148328418926903,0.23295753906151284,0.7631183952670886
2021_1276_3,SSA_232,2021,1276,4,1,3,,,,,134.863388,,,,,,,,,2.2033756927559,0.08965326467557744,0.8218146393026996,4.268943983420658,0.11571844546651941,0.8267490017562388,3.152449857679765,0.22952445493110551,0.7570066553851107
2021_2100_1,SSA_232,2021,2100,4,2,1,,,,,125.2791878,,,,,,,,,2.061132902207271,0.05971014001916053,0.7842896896481529,4.069369428354439,0.08865567300005367,0.8053182079615653,3.5260814490756385,0.25979923120903037,0.8109753811380778
2021_2100_2,SSA_232,2021,2100,4,2,2,,,,,150.4878049,,,,,,,,,2.004180501304845,0.05484848888769833,0.7500012323529099,4.204339711031484,0.0895478387545427,0.8090523638516106,3.484479770158643,0.2573398669604716,0.7960320147610482
2021_2100_3,SSA_232,2021,2100,4,2,3,,,,,127.2164948,,,,,,,,,2.088553543748737,0.06691474856961821,0.8040452738831239,3.5848970482909315,0.10761387110832621,0.7620330808336155,3.481371966896025,0.25904063990797055,0.8023231396710022
2021_1277_1,SSA_115,2021,1277,5,1,1,,,,,145.1764706,,,,,,,,,2.2085137901917884,0.08675714343792806,0.8329411576412076,4.368617962140395,0.11700608116182687,0.8504890186145476,2.7429048400357403,0.16480355459257556,0.8007166658545268
2021_1277_2,SSA_115,2021,1277,5,1,2,,,,,124.0201005,,,,,,,,,2.2080263277396504,0.08702376235254816,0.8118834807103983,4.410595189112082,0.11667975765159971,0.8471457401150067,3.1184577197836356,0.22072056165837894,0.8116048770891682
2021_1277_3,SSA_115,2021,1277,5,1,3,,,,,111.1711712,,,,,,,,,2.2004426718964565,0.08053641099997644,0.8262361015706201,4.327295304213376,0.11645372947501953,0.8103939542864615,3.0052095829980643,0.20031698598626602,0.7429327757423227
2021_2027_1,SSA_115,2021,2027,3,2,1,,,,,171.3888889,,,,,,,,,2.043307753499566,0.07808025961440557,0.7278683114428814,4.149540352044677,0.08656984692417624,0.8502433707149446,3.232593011871204,0.24797160444033628,0.8108388666440721
2021_2027_2,SSA_115,2021,2027,3,2,2,,,,,180.1459854,,,,,,,,,2.0659429675081933,0.07356264211536334,0.7808715106180356,3.524363555651345,0.10567709715926554,0.7657555390494326,3.426459398285207,0.2575403989615874,0.7988382485102615
2021_2027_3,SSA_115,2021,2027,3,2,3,,,,,156.2025316,,,,,,,,,2.1753626500837564,0.08764967516326094,0.8221752624487637,4.13059221860075,0.11206190720079232,0.8366489955925663,3.040939934205144,0.21649674050646617,0.7939157310271321
2021_1278_1,SSA_027,2021,1278,6,1,1,,,,,124.6464646,,,,,,,,,2.1939357887690596,0.0855797762754309,0.8156053317705622,4.304371955294864,0.11632453929253894,0.7924692674810626,3.3206091062476815,0.24168177012528724,0.7638649444000722
2021_1278_2,SSA_027,2021,1278,6,1,2,,,,,127.2164948,,,,,,,,,2.2228585490640564,0.08679693071934047,0.8207986472295812,4.447283727804996,0.118866422849571,0.7734011940505839,3.2984748858820385,0.2363679009990567,0.7631500082343271
2021_1278_3,SSA_027,2021,1278,6,1,3,,,,,110.1785714,,,,,,,,,2.2634043288860854,0.0822310700491703,0.8258494541644148,4.044689696834462,0.06088895989981069,0.8839258252434472,2.885406985025501,0.17931834708690086,0.8557170000400646
2021_2046_1,SSA_027,2021,2046,6,2,1,,,,,118.6538462,,,,,,,,,2.225457125010623,0.09050457161915915,0.8117524278967629,4.452618196818902,0.11841322300064588,0.8189071194754833,3.3916432498297926,0.2491982531815069,0.8194935427254317
2021_2046_2,SSA_027,2021,2046,6,2,2,,,,,146.035503,,,,,,,,,2.185207843578402,0.08546893374687525,0.8223773125630337,4.122761492204634,0.11260543155922645,0.7883387792010685,3.2783515593330628,0.24035262292165516,0.7648047954564967
2021_2046_3,SSA_027,2021,2046,6,2,3,,,,,137.877095,,,,,,,,,2.1724695529300564,0.08115740019102524,0.8184413191144115,4.078488195172406,0.11248055144602404,0.7528305305227272,3.3429314322810226,0.24328796454217338,0.7648306548514427
2021_1279_1,SSA_217,2021,1279,7,1,1,18.48513757,0.090127398,54.60048938,205.1000907,106.3793103,44.0697921,2.8693872,,,,,,,2.078769641181353,0.06535967114666841,0.760695734574782,3.6287116672374964,0.09932690213089979,0.7963362704836047,3.5155536518827386,0.2547827213293449,0.8272488515550428
2021_1279_2,SSA_217,2021,1279,7,1,2,15.85540639,0.07534329,46.13196602,210.4421818,149.5757576,44.6582403,2.8592409,,,,,,,2.085632197057472,0.07930757547541911,0.7637911623306038,3.610452812513969,0.10151047404310459,0.808610336810936,3.6978311318643655,0.28316437960636065,0.8499216562141989
2021_1279_3,SSA_217,2021,1279,7,1,3,19.38916414,0.101897317,77.49080206,190.2813998,130.5820106,45.6211358,3.4607718,,,,,,,2.1172184437188237,0.07857799245776143,0.7835706663631581,3.752336200259226,0.10188948752617014,0.8000644319724988,3.4090528012854513,0.25564254250913576,0.82907392802927
2021_2002_1,SSA_217,2021,2002,2,2,1,13.2922916,0.058964578,25.36211613,225.4284173,118.6538462,41.8345315,2.2953409,,,,,,,2.03583325401406,0.054616282132107674,0.7276812366333959,4.271692507686258,0.08552486052363895,0.8503157101570058,3.776620994135429,0.27111188886507487,0.8493708091557608
2021_2002_2,SSA_217,2021,2002,2,2,2,16.72548841,0.080710066,50.93412667,207.2292749,129.2146597,45.1804476,2.2899398,,,,,,,2.0530103392360464,0.0640462624899728,0.7441935150642872,4.195712429101639,0.08637512266371472,0.8148990788906836,3.945180786639868,0.2900877554497475,0.8492322508198605
2021_2002_3,SSA_217,2021,2002,2,2,3,16.18148419,0.067578324,0.26321937,239.4478474,134.863388,43.7717226,2.4792772,,,,,,,2.0630772976872755,0.06113550816657054,0.7740169199938,3.597836836715515,0.1054385899342205,0.7885062124328981,3.565636703615503,0.2597059144078333,0.8312503688983277
2021_1280_1,SSA_065,2021,1280,8,1,1,34.98281057,0.153904702,8.153508058,227.3017667,130.5820106,,,,,,,,,2.215599797779321,0.07706194937758715,0.837769017921401,4.262423983000562,0.11222475401696197,0.8437612077321965,3.0043724699153165,0.19649424134218696,0.8030884736144492
2021_1280_2,SSA_065,2021,1280,8,1,2,36.53624674,0.173552045,34.03494329,210.5204044,132.688172,,,,,,,,,2.193901660847635,0.08573977057389448,0.8209948829778646,4.300907205659947,0.11533411103155802,0.8354614423823679,3.095534349736543,0.21923183240584476,0.7652561148472462
2021_1280_3,SSA_065,2021,1280,8,1,3,23.09702122,0.111745911,47.53874469,206.6923165,143.4883721,,,,,,,,,2.17171047658326,0.08037616822244464,0.8273022584133353,4.139704568623746,0.11348371820148107,0.8078708085571229,3.0269750240430895,0.2068172746238348,0.7545996745984189
2021_2014_1,SSA_065,2021,2014,6,2,1,21.33598908,0.113050628,76.74450303,188.729505,134.1304348,,,,,,,,,2.196522993423241,0.08522557229931138,0.8278579305817901,4.249773723012115,0.11570274814282427,0.7978172652215574,3.392256357532308,0.2501274654818888,0.7813671502060859
2021_2014_2,SSA_065,2021,2014,6,2,2,7.458167598,0.061890051,193.8803809,120.5067289,131.9786096,,,,,,,,,2.2049849062292495,0.08488403663186395,0.8310649910133008,4.370517880276425,0.11682824891782392,0.848861540830636,2.944625226565743,0.19422552440195107,0.7909427683061412
2021_2014_3,SSA_065,2021,2014,6,2,3,20.28785095,0.100948493,57.22146771,200.9723007,145.1764706,,,,,,,,,2.167917692881033,0.08526661440002392,0.8200495780249512,4.106280591837287,0.11273466249809111,0.8237840421488827,3.1064600728367693,0.2231560395654062,0.7985435659573652
2021_1281_1,SSA_256,2021,1281,1,1,1,,,,,124.6464646,,,,,,,,,2.182152834765033,0.07414590789525166,0.8345396460852729,4.108244879503956,0.1140279122008605,0.8165887887753256,3.027692794394071,0.19926447035391892,0.7806800149318056
2021_1281_2,SSA_256,2021,1281,1,1,2,,,,,111.1711712,,,,,,,,,2.184071804233398,0.06585797411719496,0.8337227794092021,4.137234572548939,0.1153462381038459,0.7889559222218986,3.291268236630207,0.22259881420387406,0.7681763599860986
2021_1281_3,SSA_256,2021,1281,1,1,3,,,,,120.9803922,,,,,,,,,2.1476024026134266,0.07527207966849436,0.8096636954560545,3.926754113889796,0.10925713899901235,0.7911415691779451,3.3277800508492748,0.23993288948539326,0.8051154035998257
2021_2145_1,SSA_256,2021,2145,1,2,1,,,,,122.1782178,,,,,,,,,2.09582385219793,0.06136963214388569,0.7723290728369383,3.847877513042821,0.10321415379973325,0.7865138750381478,3.264013386742687,0.2225233208555013,0.8199848096675043
2021_2145_2,SSA_256,2021,2145,1,2,2,,,,,120.3902439,,,,,,,,,2.204825900856712,0.0813368393401045,0.8283959482574929,4.320347871490025,0.11730988652354565,0.7920692814264019,3.180112803734589,0.22134777243683734,0.7339986434099719
2021_2145_3,SSA_256,2021,2145,1,2,3,,,,,138.6516854,,,,,,,,,2.1905306862694904,0.08291621616926292,0.8285007833711758,4.220368341084638,0.11513841345969311,0.8030249247628265,3.0401372269726346,0.20929153628690866,0.7415612619434739
2021_1282_1,SSA_086,2021,1282,2,1,1,17.36570983,0.073964262,6.880469833,234.7851433,115.8685446,,,,,,,,,2.16143279552093,0.07383554659038594,0.8294316076366044,4.081368289214316,0.11392736788610053,0.8619792704374384,2.955152001951471,0.19067903855362156,0.798846011918894
2021_1282_2,SSA_086,2021,1282,2,1,2,20.00305719,0.089290017,21.26899291,224.0234457,131.9786096,,,,,,,,,2.1713945696325885,0.07838407015111315,0.8178547449281509,4.184395298198048,0.11480647291872884,0.8426939108700192,3.120528364915984,0.2154631758511547,0.8182306561501298
2021_1282_3,SSA_086,2021,1282,2,1,3,18.57963869,0.089663245,49.67535309,207.2157749,124.0201005,,,,,,,,,2.178942975358666,0.07373996424784712,0.8223192439548804,4.2706619523076395,0.11639578524679348,0.8732093590700045,3.014548064244331,0.19665880584575512,0.8289726526000548
2021_2012_1,SSA_086,2021,2012,4,2,1,10.05896172,0.100417356,225.1360837,100.171545,137.1111111,,,,,,,,,2.205716629382753,0.08511470655238174,0.823574883943473,4.366604926140138,0.1176139864520204,0.8214282686402875,3.337529235508826,0.24349012119526747,0.7967469221361856
2021_2012_2,SSA_086,2021,2012,4,2,2,22.77092302,0.09944979,13.31782473,228.9690418,132.688172,,,,,,,,,2.189264948208638,0.08187922546762738,0.8201914810144872,4.3163054537885674,0.11755401195151799,0.8360316148408822,2.9534551587883717,0.1927596987589234,0.8051441214228565
2021_2012_3,SSA_086,2021,2012,4,2,3,13.10482665,0.062797416,49.9637584,208.6841718,124.6464646,,,,,,,,,2.229291236099809,0.07760318048769765,0.8299741651294843,4.4850197077062885,0.12059507142610981,0.8209682193135727,3.1271842655609663,0.20665681595991603,0.7544388736530555
2021_1283_1,SSA_021,2021,1283,3,1,1,20.54567199,0.088026313,7.293243657,233.4037542,153.2919255,,,,,,,,,2.139614514872042,0.07759670247211015,0.81029468055544,3.8956931178601373,0.10727526435727008,0.7804699784051127,3.6695482049525534,0.27398567760716164,0.8256288958143703
2021_1283_2,SSA_021,2021,1283,3,1,2,12.29794767,0.124169983,223.3594872,99.04122834,133.4054054,,,,,,,,,2.1829833346814596,0.08111363918109216,0.8240852971381842,4.1465896996652125,0.11372970144569872,0.7763524701479124,3.4476846701623445,0.2520165931474688,0.7880550928171788
